sample_id,tsne_1,tsne_2
SM-D9CY3_S27_E1-50,0.930673,-10.9156
SM-D9CY3_S28_E1-50,-12.4884,34.8259
SM-D9CY3_S29_E1-50,2.9392,-1.65732
SM-D9CY3_S31_E1-50,46.8453,-2.63174
SM-D9CY3_S34_E1-50,-2.30358,-13.0557
SM-D9CY3_S35_E1-50,34.453,5.20423
SM-D9CY3_S36_E1-50,44.8707,0.40118
SM-D9CY3_S38_E1-50,2.1381,-0.045245
SM-D9CY3_S41_E1-50,-16.7476,8.60381
SM-D9CY3_S42_E1-50,-8.7094,33.5537
SM-D9CY3_S43_E1-50,-15.3577,5.45115
SM-D9CY3_S44_E1-50,-30.6664,-4.14153
SM-D9CY3_S45_E1-50,17.8215,12.1479
SM-D9CY3_S46_E1-50,-19.5938,8.53842
SM-D9CY3_S47_E1-50,-11.3475,9.21276
SM-D9CY3_S49_E1-50,-14.4327,12.7044
SM-D9CY3_S50_E1-50,-29.35,0.86038
SM-D9CY3_S51_E1-50,-11.115,-37.4663
SM-D9CY3_S52_E1-50,1.14889,-32.8062
SM-D9CY3_S53_E1-50,9.55448,24.1476
SM-D9CY3_S55_E1-50,-16.4896,8.05256
SM-D9CY3_S57_E1-50,-31.7696,0.124532
SM-D9CY3_S58_E1-50,-29.2137,1.23549
SM-D9CY3_S59_E1-50,-9.07443,-33.4288
SM-D9CY3_S61_E1-50,-15.4796,13.7525
SM-D9CY3_S62_E1-50,-19.1266,8.78621
SM-D9CY3_S74_E1-50,11.7411,21.478
SM-D9CY3_S76_E1-50,-0.283954,-36.4188
SM-D9CY3_S77_E1-50,-34.6105,7.47813
SM-D9CY3_S79_E1-50,0.740447,34.1481
SM-D9CY3_S82_E1-50,-29.6416,-0.693579
SM-D9CY3_S83_E1-50,9.08501,24.2308
SM-D9CY3_S85_E1-50,-31.5979,-4.13631
SM-D9CY3_S86_E1-50,-50.4781,0.461154
SM-D9CY3_S87_E1-50,-21.9522,19.6363
SM-D9CY3_S92_E1-50,-7.75172,-32.7668
SM-D9CY3_S95_E1-50,28.4182,34.0561
SM-D9CY4_S17_E1-50,-1.40521,0.666307
SM-D9CY4_S18_E1-50,-3.61294,-4.15739
SM-D9CY4_S19_E1-50,-0.643013,0.393708
SM-D9CY4_S20_E1-50,-7.68818,-2.56524
SM-D9CY4_S21_E1-50,19.7945,12.2447
SM-D9CY4_S22_E1-50,18.8616,16.4089
SM-D9CY4_S23_E1-50,-3.46767,-3.50282
SM-D9CY4_S25_E1-50,-3.28271,-8.01473
SM-D9CY4_S26_E1-50,-8.6037,4.0532
SM-D9CY4_S27_E1-50,19.3122,11.2502
SM-D9CY4_S28_E1-50,-2.42138,5.62854
SM-D9CY4_S31_E1-50,1.39555,3.12905
SM-D9CY4_S33_E1-50,-48.6584,3.87206
SM-D9CY4_S35_E1-50,-12.8515,8.06286
SM-D9CY4_S36_E1-50,-12.7932,36.8815
SM-D9CY4_S37_E1-50,-3.35391,6.29085
SM-D9CY4_S38_E1-50,-1.70595,-1.81068
SM-D9CY4_S39_E1-50,16.5832,19.1754
SM-D9CY4_S40_E1-50,27.3381,33.8265
SM-D9CY4_S41_E1-50,-5.85095,10.5458
SM-D9CY4_S42_E1-50,-12.9142,7.41149
SM-D9CY4_S43_E1-50,17.5197,6.50805
SM-D9CY4_S44_E1-50,-3.92285,13.7694
SM-D9CY4_S45_E1-50,7.73148,23.0296
SM-D9CY4_S46_E1-50,18.1476,7.35162
SM-D9CY4_S47_E1-50,-15.2299,7.2068
SM-D9CY4_S49_E1-50,-19.0753,8.81238
SM-D9CY4_S50_E1-50,-4.83368,-32.3324
SM-D9CY4_S52_E1-50,45.3367,-0.309938
SM-D9CY4_S53_E1-50,-20.1527,8.70922
SM-D9CY4_S54_E1-50,9.44686,21.7006
SM-D9CY4_S55_E1-50,44.7156,-0.945454
SM-D9CY4_S56_E1-50,27.5664,33.7046
SM-D9CY4_S57_E1-50,38.2156,17.3596
SM-D9CY4_S58_E1-50,9.71238,24.5857
SM-D9CY4_S59_E1-50,-0.0911007,-31.0904
SM-D9CY4_S60_E1-50,8.0113,32.6542
SM-D9CY4_S61_E1-50,18.9524,12.7907
SM-D9CY4_S62_E1-50,-13.1118,9.98834
SM-D9CY4_S63_E1-50,-30.7389,-3.87436
SM-D9CY4_S65_E1-50,-20.6429,9.46843
SM-D9CY4_S66_E1-50,17.4975,8.09233
SM-D9CY4_S67_E1-50,-10.7217,-36.0274
SM-D9CY4_S68_E1-50,-5.71923,-29.8872
SM-D9CY4_S69_E1-50,-6.09653,-29.6404
SM-D9CY4_S70_E1-50,-4.76756,-32.0848
SM-D9CY4_S81_E1-50,-21.4192,19.9471
SM-D9CY4_S83_E1-50,7.96731,23.3422
SM-D9CY4_S85_E1-50,-21.2752,18.4219
SM-D9CY4_S86_E1-50,-5.2933,-32.0593
SM-D9CY4_S87_E1-50,-33.292,4.22352
SM-D9CY4_S88_E1-50,26.2131,32.3438
SM-D9CY4_S89_E1-50,-11.249,-0.289226
SM-D9CY4_S90_E1-50,45.577,0.182687
SM-D9CY4_S91_E1-50,7.33728,13.1023
SM-D9CY4_S92_E1-50,13.252,6.44815
SM-D9CY4_S94_E1-50,0.894604,23.5573
SM-D9CY4_S95_E1-50,-9.93838,-34.0891
SM-D9CY5_S17_E1-50,-11.6072,9.64014
SM-D9CY5_S19_E1-50,-11.7268,35.1847
SM-D9CY5_S20_E1-50,22.4572,16.2795
SM-D9CY5_S21_E1-50,0.180486,-1.39155
SM-D9CY5_S22_E1-50,-11.3026,31.8192
SM-D9CY5_S25_E1-50,12.1416,38.094
SM-D9CY5_S27_E1-50,-2.36896,-11.8675
SM-D9CY5_S28_E1-50,2.26663,-0.342084
SM-D9CY5_S30_E1-50,10.7009,-21.0201
SM-D9CY5_S31_E1-50,5.79418,43.3634
SM-D9CY5_S33_E1-50,-1.71543,1.23709
SM-D9CY5_S34_E1-50,-1.44852,-11.0576
SM-D9CY5_S35_E1-50,-7.97405,-7.11222
SM-D9CY5_S36_E1-50,1.8812,2.15753
SM-D9CY5_S37_E1-50,9.59528,20.9915
SM-D9CY5_S38_E1-50,9.40788,22.8401
SM-D9CY5_S39_E1-50,10.8186,19.7013
SM-D9CY5_S40_E1-50,38.3171,17.0358
SM-D9CY5_S41_E1-50,-6.57382,14.1167
SM-D9CY5_S42_E1-50,45.4133,-0.704248
SM-D9CY5_S43_E1-50,44.5346,-1.99796
SM-D9CY5_S44_E1-50,-10.8039,0.542798
SM-D9CY5_S45_E1-50,27.984,34.3348
SM-D9CY5_S46_E1-50,-19.5108,8.24183
SM-D9CY5_S47_E1-50,-28.751,-0.367925
SM-D9CY5_S48_E1-50,34.8757,-22.7744
SM-D9CY5_S49_E1-50,-0.122681,-31.7106
SM-D9CY5_S50_E1-50,-7.68591,14.254
SM-D9CY5_S51_E1-50,-19.3268,11.2683
SM-D9CY5_S52_E1-50,-15.6149,7.82061
SM-D9CY5_S53_E1-50,-34.205,1.45694
SM-D9CY5_S54_E1-50,-6.39769,12.9435
SM-D9CY5_S55_E1-50,5.13901,23.5871
SM-D9CY5_S57_E1-50,-10.8379,14.0416
SM-D9CY5_S58_E1-50,1.26927,-34.0144
SM-D9CY5_S60_E1-50,-23.0579,18.1192
SM-D9CY5_S61_E1-50,-8.07335,-33.9668
SM-D9CY5_S62_E1-50,-11.1251,-27.0351
SM-D9CY5_S63_E1-50,-19.82,18.8155
SM-D9CY5_S65_E1-50,0.712608,35.5395
SM-D9CY5_S66_E1-50,-9.74898,-34.7844
SM-D9CY5_S67_E1-50,18.5678,12.1595
SM-D9CY5_S68_E1-50,12.9777,22.2323
SM-D9CY5_S69_E1-50,-31.4642,7.71583
SM-D9CY5_S70_E1-50,-0.0957607,-36.9292
SM-D9CY5_S74_E1-50,-32.0289,9.29297
SM-D9CY5_S75_E1-50,-34.6573,-0.744989
SM-D9CY5_S77_E1-50,-35.4622,0.740335
SM-D9CY5_S78_E1-50,-31.292,-3.53192
SM-D9CY5_S79_E1-50,-20.2256,9.12864
SM-D9CY5_S90_E1-50,-8.62581,-34.1471
SM-D9CY5_S91_E1-50,-30.9019,3.52712
SM-D9CY5_S92_E1-50,-13.9172,15.0934
SM-D9CY5_S94_E1-50,-26.8898,-2.23926
SM-D9CY6_S17_E1-50,1.66074,-5.23606
SM-D9CY6_S18_E1-50,-19.8284,8.92337
SM-D9CY6_S19_E1-50,26.011,6.89474
SM-D9CY6_S20_E1-50,-6.69362,-6.53481
SM-D9CY6_S21_E1-50,-13.3027,39.5933
SM-D9CY6_S22_E1-50,-14.6896,9.44822
SM-D9CY6_S23_E1-50,-8.8208,12.4058
SM-D9CY6_S25_E1-50,-6.97907,-2.58549
SM-D9CY6_S27_E1-50,-5.26343,-7.38193
SM-D9CY6_S28_E1-50,-3.07012,-11.466
SM-D9CY6_S30_E1-50,22.5735,17.0502
SM-D9CY6_S31_E1-50,-3.58909,-4.89224
SM-D9CY6_S33_E1-50,-49.0918,3.81447
SM-D9CY6_S35_E1-50,0.292674,-1.82836
SM-D9CY6_S36_E1-50,-9.61062,3.0209
SM-D9CY6_S37_E1-50,-10.399,3.00965
SM-D9CY6_S38_E1-50,-2.43266,11.2279
SM-D9CY6_S39_E1-50,-0.742364,-2.12319
SM-D9CY6_S41_E1-50,-4.1555,53.4916
SM-D9CY6_S42_E1-50,-10.3185,3.36322
SM-D9CY6_S43_E1-50,-15.6465,8.00735
SM-D9CY6_S44_E1-50,-19.1896,18.1289
SM-D9CY6_S45_E1-50,-6.96036,35.5576
SM-D9CY6_S46_E1-50,-17.7588,8.52053
SM-D9CY6_S47_E1-50,-29.8515,4.22884
SM-D9CY6_S49_E1-50,-20.4552,19.3075
SM-D9CY6_S50_E1-50,-13.2456,9.7402
SM-D9CY6_S51_E1-50,-21.7285,19.6885
SM-D9CY6_S52_E1-50,-30.56,4.34751
SM-D9CY6_S53_E1-50,-32.6969,-1.87075
SM-D9CY6_S54_E1-50,7.80611,23.2678
SM-D9CY6_S55_E1-50,-6.06696,14.2694
SM-D9CY6_S57_E1-50,-32.9031,3.01035
SM-D9CY6_S58_E1-50,-1.01661,-37.1127
SM-D9CY6_S59_E1-50,-30.603,4.03737
SM-D9CY6_S60_E1-50,-28.5107,-0.156317
SM-D9CY6_S61_E1-50,10.4064,22.7139
SM-D9CY6_S62_E1-50,-14.7681,15.4979
SM-D9CY6_S63_E1-50,-0.910864,-37.3646
SM-D9CY6_S65_E1-50,-20.2695,16.8894
SM-D9CY6_S66_E1-50,-13.0225,14.3363
SM-D9CY6_S67_E1-50,-32.1364,-0.0649094
SM-D9CY6_S69_E1-50,-8.89758,-31.0197
SM-D9CY6_S70_E1-50,-30.0232,-2.74669
SM-D9CY6_S71_E1-50,-9.59026,-33.9197
SM-D9CY6_S73_E1-50,1.76068,-35.4867
SM-D9CY6_S74_E1-50,-15.9579,9.79518
SM-D9CY6_S75_E1-50,-6.98554,15.327
SM-D9CY6_S76_E1-50,17.4468,6.27705
SM-D9CY6_S77_E1-50,-30.185,-5.14801
SM-D9CY6_S79_E1-50,-7.71985,14.3335
SM-D9CY6_S81_E1-50,-11.0035,-22.6106
SM-D9CY6_S82_E1-50,-33.9702,0.248616
SM-D9CY6_S83_E1-50,-0.310671,-30.8965
SM-D9CY6_S84_E1-50,-38.9216,-21.3942
SM-D9CY6_S85_E1-50,14.3131,7.71552
SM-D9CY6_S86_E1-50,-22.1069,19.1255
SM-D9CY6_S87_E1-50,-30.9401,-4.15886
SM-D9CY8_S01_E1-50,13.2371,36.6022
SM-D9CY8_S02_E1-50,4.56567,-1.36755
SM-D9CY8_S03_E1-50,0.812883,-0.843012
SM-D9CY8_S05_E1-50,-3.6251,3.51649
SM-D9CY8_S07_E1-50,-2.89447,0.69428
SM-D9CY8_S17_E1-50,-4.74614,-0.464055
SM-D9CY8_S20_E1-50,-0.980382,-12.0194
SM-D9CY8_S21_E1-50,-1.13025,-3.35543
SM-D9CY8_S23_E1-50,-2.78994,-9.56875
SM-D9CY8_S24_E1-50,1.66784,1.8242
SM-D9CY8_S25_E1-50,-0.790514,2.94807
SM-D9CY8_S28_E1-50,-2.07481,-0.620389
SM-D9CY8_S31_E1-50,-13.0159,39.9687
SM-D9CY8_S32_E1-50,34.7787,-23.5246
SM-D9CY8_S33_E1-50,-21.6071,18.485
SM-D9CY8_S34_E1-50,-30.5049,-2.36134
SM-D9CY8_S35_E1-50,-18.1934,-12.9213
SM-D9CY8_S36_E1-50,-5.42828,37.7579
SM-D9CY8_S38_E1-50,14.9898,5.42775
SM-D9CY8_S39_E1-50,9.1304,24.7295
SM-D9CY8_S41_E1-50,-32.9809,4.57763
SM-D9CY8_S44_E1-50,-5.46824,-34.3378
SM-D9CY8_S45_E1-50,-7.07035,15.5172
SM-D9CY8_S46_E1-50,-7.18006,13.6715
SM-D9CY8_S47_E1-50,-13.9798,7.08102
SM-D9CY8_S49_E1-50,-34.5126,2.01012
SM-D9CY8_S50_E1-50,-30.0793,-5.38718
SM-D9CY8_S53_E1-50,17.8142,7.7559
SM-D9CY8_S54_E1-50,-21.5742,19.6784
SM-D9CY8_S55_E1-50,-0.583801,-37.0195
SM-D9CY8_S57_E1-50,-28.5652,-0.601135
SM-D9CY8_S58_E1-50,1.51833,-34.8104
SM-D9CY8_S59_E1-50,-5.2441,-33.9912
SM-D9CY8_S60_E1-50,-34.0181,-0.49278
SM-D9CY8_S61_E1-50,-32.0714,-2.28503
SM-D9CY8_S63_E1-50,-34.2423,1.22403
SM-D9CY8_S66_E1-50,-0.726862,-36.6155
SM-D9CY8_S67_E1-50,-31.4403,-2.73911
SM-D9CY8_S68_E1-50,-27.8805,-0.201013
SM-D9CY8_S69_E1-50,-31.0834,-2.69673
SM-D9CY8_S70_E1-50,-7.94675,-32.7384
SM-D9CY8_S71_E1-50,44.913,-1.70557
SM-D9CY8_S73_E1-50,10.2771,17.7767
SM-D9CY8_S74_E1-50,37.4904,4.92138
SM-D9CY8_S75_E1-50,2.30944,1.04037
SM-D9CY8_S76_E1-50,-3.59467,-10.1499
SM-D9CY8_S77_E1-50,-13.3764,33.996
SM-D9CY8_S78_E1-50,2.09617,1.36119
SM-D9CY8_S79_E1-50,-0.404906,-10.6029
SM-D9CY8_S81_E1-50,-0.942948,-11.1964
SM-D9CY8_S82_E1-50,-2.93295,-13.2102
SM-D9CY8_S84_E1-50,-1.57943,-14.0329
SM-D9CY8_S86_E1-50,-0.449341,-11.2155
SM-D9CY8_S87_E1-50,-5.02985,-8.901
SM-D9CY8_S89_E1-50,1.49778,0.730072
SM-D9CY8_S90_E1-50,-2.19377,37.0233
SM-D9CY8_S91_E1-50,-1.13122,0.530438
SM-D9CY8_S92_E1-50,22.3557,15.125
SM-D9CY8_S93_E1-50,-13.9279,39.7863
SM-D9CY8_S95_E1-50,-0.042357,3.53552
SM-D9CY9_S01_E1-50,-8.12489,41.1313
SM-D9CY9_S03_E1-50,-2.31461,-11.9977
SM-D9CY9_S05_E1-50,-7.49501,38.763
SM-D9CY9_S11_E1-50,-13.2906,39.2547
SM-D9CY9_S13_E1-50,-6.55816,-6.60548
SM-D9CY9_S14_E1-50,0.0975108,2.59177
SM-D9CY9_S16_E1-50,35.5274,-21.438
SM-D9CY9_S27_E1-50,0.4691,3.10733
SM-D9CY9_S30_E1-50,-1.23092,-7.8086
SM-D9CY9_S31_E1-50,-1.03114,-13.0215
SM-D9CY9_S33_E1-50,-7.72249,14.1532
SM-D9CY9_S34_E1-50,13.3925,21.4794
SM-D9CY9_S35_E1-50,-31.209,5.8325
SM-D9CY9_S38_E1-50,-17.8625,11.9181
SM-D9CY9_S39_E1-50,9.98673,21.2274
SM-D9CY9_S41_E1-50,-32.1778,3.8641
SM-D9CY9_S42_E1-50,-0.0594323,-32.5228
SM-D9CY9_S43_E1-50,46.3921,-2.83949
SM-D9CY9_S44_E1-50,-19.8002,16.8054
SM-D9CY9_S45_E1-50,-32.5641,2.12585
SM-D9CY9_S46_E1-50,-8.98278,7.17787
SM-D9CY9_S47_E1-50,-31.1536,2.33672
SM-D9CY9_S49_E1-50,46.3876,0.0470464
SM-D9CY9_S50_E1-50,13.0278,5.8911
SM-D9CY9_S51_E1-50,45.5236,-0.633634
SM-D9CY9_S52_E1-50,-4.93052,-33.5352
SM-D9CY9_S53_E1-50,15.0232,6.02719
SM-D9CY9_S57_E1-50,-9.9787,-34.2788
SM-D9CY9_S58_E1-50,-32.7193,-0.146333
SM-D9CY9_S59_E1-50,-33.396,-2.07248
SM-D9CY9_S61_E1-50,-13.8847,14.4101
SM-D9CY9_S62_E1-50,-21.9489,19.392
SM-D9CY9_S63_E1-50,-32.1859,-3.47067
SM-D9CY9_S66_E1-50,-3.70325,-10.4143
SM-D9CY9_S67_E1-50,2.66379,0.160944
SM-D9CY9_S68_E1-50,-2.01735,-11.3029
SM-D9CY9_S69_E1-50,0.416352,-4.20575
SM-D9CY9_S70_E1-50,-1.54882,-4.63699
SM-D9CY9_S71_E1-50,-13.0955,40.7538
SM-D9CY9_S73_E1-50,-3.65844,-11.2795
SM-D9CY9_S75_E1-50,39.4701,4.17671
SM-D9CY9_S76_E1-50,-13.3026,39.2537
SM-D9CY9_S77_E1-50,8.47252,35.2129
SM-D9CY9_S78_E1-50,12.225,38.3233
SM-D9CY9_S79_E1-50,-9.27823,34.5471
SM-D9CY9_S83_E1-50,-0.38288,-11.9208
SM-D9CY9_S84_E1-50,-1.85385,-11.256
SM-D9CY9_S85_E1-50,12.289,20.6051
SM-D9CY9_S86_E1-50,11.6944,20.4108
SM-D9CY9_S89_E1-50,0.667827,-12.3511
SM-D9CY9_S90_E1-50,-4.30467,-11.3026
SM-D9CY9_S91_E1-50,11.1215,19.8601
SM-D9CY9_S92_E1-50,-13.515,41.1858
SM-D9CY9_S93_E1-50,0.797353,-10.8577
SM-D9CY9_S94_E1-50,1.77807,0.758165
SM-D9CYC_S02_E1-50,-5.5085,4.53608
SM-D9CYC_S03_E1-50,3.69064,-1.54652
SM-D9CYC_S04_E1-50,0.994236,-1.22085
SM-D9CYC_S07_E1-50,-0.41727,-4.35019
SM-D9CYC_S11_E1-50,-8.22975,39.3103
SM-D9CYC_S15_E1-50,-2.47107,-12.8639
SM-D9CYC_S17_E1-50,-1.52871,-1.16337
SM-D9CYC_S18_E1-50,-49.1683,3.44057
SM-D9CYC_S19_E1-50,-2.49047,-10.6792
SM-D9CYC_S20_E1-50,-1.44211,-5.44958
SM-D9CYC_S25_E1-50,-28.3065,3.53015
SM-D9CYC_S26_E1-50,9.24714,19.0858
SM-D9CYC_S28_E1-50,8.35979,20.9796
SM-D9CYC_S30_E1-50,-7.22631,-7.52279
SM-D9CYC_S31_E1-50,2.73831,-12.7016
SM-D9CYC_S34_E1-50,-17.393,8.01499
SM-D9CYC_S35_E1-50,-12.053,3.84091
SM-D9CYC_S36_E1-50,-11.1256,4.52011
SM-D9CYC_S39_E1-50,-15.4892,9.50841
SM-D9CYC_S49_E1-50,44.6033,-2.5656
SM-D9CYC_S52_E1-50,-5.37616,10.6902
SM-D9CYC_S54_E1-50,-6.57689,39.0463
SM-D9CYC_S55_E1-50,-7.37674,12.4324
SM-D9CYC_S57_E1-50,-23.244,17.9654
SM-D9CYC_S58_E1-50,-0.0779316,11.3311
SM-D9CYC_S60_E1-50,-4.22174,-33.2595
SM-D9CYC_S61_E1-50,-31.0588,-2.70765
SM-D9CYC_S62_E1-50,-9.01487,3.37844
SM-D9CYC_S63_E1-50,-8.67331,-30.8639
SM-D9CYC_S66_E1-50,-21.0049,9.66698
SM-D9CYC_S67_E1-50,-31.6729,-1.66295
SM-D9CYC_S68_E1-50,-31.9959,-2.72289
SM-D9CYC_S69_E1-50,10.6009,24.113
SM-D9CYC_S70_E1-50,-4.71757,-35.4251
SM-D9CYC_S71_E1-50,-33.4078,4.09142
SM-D9CYC_S74_E1-50,12.0028,20.6013
SM-D9CYC_S75_E1-50,-21.3991,20.0514
SM-D9CYC_S77_E1-50,-3.0734,-34.8612
SM-D9CYC_S78_E1-50,2.05542,-33.3637
SM-D9CYC_S79_E1-50,-33.8472,2.66512
SM-D9CYC_S83_E1-50,-31.4164,-1.60397
SM-D9CYC_S84_E1-50,-29.6826,-4.04493
SM-D9CYC_S86_E1-50,-11.145,-36.4206
SM-D9CYC_S90_E1-50,-5.36509,37.759
SM-D9CYC_S91_E1-50,5.44904,25.8831
SM-D9CYC_S94_E1-50,6.18419,22.9129
SM-D9CYC_S95_E1-50,-31.7393,-6.64246
SM-D9CYC_S96_E1-50,34.527,-23.5002
SM-D9CYD_S02_E1-50,-12.2902,40.1617
SM-D9CYD_S03_E1-50,-0.664838,-11.5887
SM-D9CYD_S04_E1-50,12.9188,36.7932
SM-D9CYD_S05_E1-50,22.1877,16.3937
SM-D9CYD_S06_E1-50,-12.0475,41.8746
SM-D9CYD_S08_E1-50,38.8763,16.5652
SM-D9CYD_S13_E1-50,20.5109,15.1094
SM-D9CYD_S14_E1-50,1.59604,-10.3081
SM-D9CYD_S17_E1-50,2.6545,-8.46852
SM-D9CYD_S18_E1-50,0.138487,-11.2994
SM-D9CYD_S19_E1-50,10.9337,20.1098
SM-D9CYD_S20_E1-50,18.3239,15.9382
SM-D9CYD_S21_E1-50,-1.12821,-11.9313
SM-D9CYD_S22_E1-50,1.43677,1.47246
SM-D9CYD_S26_E1-50,-6.9095,0.800032
SM-D9CYD_S27_E1-50,-5.70609,11.2366
SM-D9CYD_S28_E1-50,0.0177978,33.8185
SM-D9CYD_S30_E1-50,-5.21671,1.58294
SM-D9CYD_S31_E1-50,-10.1246,8.30458
SM-D9CYD_S34_E1-50,-5.49998,4.58108
SM-D9CYD_S35_E1-50,-3.36555,3.56531
SM-D9CYD_S36_E1-50,-3.73147,27.0312
SM-D9CYD_S37_E1-50,-11.6804,7.31316
SM-D9CYD_S38_E1-50,-3.07531,-5.57558
SM-D9CYD_S43_E1-50,-20.666,9.17761
SM-D9CYD_S44_E1-50,-17.9413,13.8813
SM-D9CYD_S45_E1-50,-3.68382,27.0647
SM-D9CYD_S46_E1-50,-19.5233,12.1625
SM-D9CYD_S57_E1-50,3.94363,21.9066
SM-D9CYD_S58_E1-50,-30.5895,9.03623
SM-D9CYD_S59_E1-50,-29.7451,-4.51331
SM-D9CYD_S60_E1-50,-4.1966,-33.3111
SM-D9CYD_S61_E1-50,2.28721,-29.9727
SM-D9CYD_S62_E1-50,-19.95,16.3813
SM-D9CYD_S63_E1-50,8.36851,21.2682
SM-D9CYD_S65_E1-50,-33.8277,3.29983
SM-D9CYD_S66_E1-50,-10.6275,-29.9329
SM-D9CYD_S67_E1-50,-18.5585,8.72985
SM-D9CYD_S68_E1-50,-11.8981,37.9538
SM-D9CYD_S69_E1-50,-10.0011,-33.5181
SM-D9CYD_S70_E1-50,-5.59134,-34.2701
SM-D9CYD_S73_E1-50,-30.8929,-2.93731
SM-D9CYD_S74_E1-50,15.0355,6.20129
SM-D9CYD_S75_E1-50,-30.5561,-3.94822
SM-D9CYD_S77_E1-50,-32.6106,4.05176
SM-D9CYD_S78_E1-50,-30.755,-3.85244
SM-D9CYD_S79_E1-50,-22.2072,18.0637
SM-D9CYD_S81_E1-50,-18.9107,-18.0099
SM-D9CYD_S82_E1-50,9.4997,-48.28
SM-D9CYD_S84_E1-50,-10.1103,-25.8815
SM-D9CYD_S85_E1-50,8.71828,-44.3433
SM-D9CYD_S87_E1-50,-27.9307,-0.140105
SM-D9CYD_S89_E1-50,-8.16665,-23.1607
SM-D9CYD_S90_E1-50,7.90753,13.5541
SM-D9CYD_S91_E1-50,-5.12947,-28.2777
SM-D9CYD_S93_E1-50,-18.3104,-16.8367
SM-D9CYD_S94_E1-50,4.35634,22.6211
SM-D9CYD_S95_E1-50,20.7226,-31.2771
SM-D9CYD_S96_E1-50,39.6971,17.0028
SM-D9CYE_S04_E1-50,2.46073,-8.65939
SM-D9CYE_S06_E1-50,-9.65721,40.4345
SM-D9CYE_S10_E1-50,-0.114385,-4.13327
SM-D9CYE_S11_E1-50,-0.870019,-6.93806
SM-D9CYE_S12_E1-50,3.47366,-1.3968
SM-D9CYE_S17_E1-50,-8.77071,33.5252
SM-D9CYE_S20_E1-50,21.5424,14.7512
SM-D9CYE_S23_E1-50,-0.397189,-8.59832
SM-D9CYE_S26_E1-50,-9.08518,0.541813
SM-D9CYE_S27_E1-50,-6.96079,0.813139
SM-D9CYE_S28_E1-50,-18.9573,7.93163
SM-D9CYE_S30_E1-50,-20.697,9.7485
SM-D9CYE_S31_E1-50,-15.8507,11.8529
SM-D9CYE_S36_E1-50,-6.53036,2.75799
SM-D9CYE_S37_E1-50,-4.23426,-2.5889
SM-D9CYE_S39_E1-50,-5.03956,-2.70807
SM-D9CYE_S41_E1-50,-10.3533,4.20666
SM-D9CYE_S42_E1-50,46.499,0.0144507
SM-D9CYE_S43_E1-50,-17.3076,12.3715
SM-D9CYE_S44_E1-50,-4.5458,7.78222
SM-D9CYE_S46_E1-50,-6.93502,0.154077
SM-D9CYE_S47_E1-50,6.56833,-11.464
SM-D9CYE_S48_E1-50,33.9646,-22.0831
SM-D9CYE_S50_E1-50,-21.5401,19.6217
SM-D9CYE_S51_E1-50,-17.9506,-13.1816
SM-D9CYE_S52_E1-50,0.398255,33.7566
SM-D9CYE_S53_E1-50,-19.1598,16.788
SM-D9CYE_S54_E1-50,-20.2555,10.592
SM-D9CYE_S55_E1-50,-10.9576,-36.8534
SM-D9CYE_S56_E1-50,27.3376,33.4986
SM-D9CYE_S68_E1-50,-29.9017,-4.50507
SM-D9CYE_S69_E1-50,-33.1568,0.341629
SM-D9CYE_S70_E1-50,45.9155,-0.928981
SM-D9CYE_S71_E1-50,-2.22041,-34.2454
SM-D9CYE_S73_E1-50,-33.2619,3.5134
SM-D9CYE_S74_E1-50,8.2911,23.065
SM-D9CYE_S75_E1-50,-17.3843,11.2009
SM-D9CYE_S76_E1-50,-33.8059,0.640741
SM-D9CYE_S77_E1-50,-25.5808,1.29747
SM-D9CYE_S78_E1-50,-3.71078,-36.0889
SM-D9CYE_S79_E1-50,-10.9159,-26.6707
SM-D9CYE_S80_E1-50,34.4959,-24.1178
SM-D9CYE_S82_E1-50,-29.3262,-4.18149
SM-D9CYE_S83_E1-50,-32.5629,1.10229
SM-D9CYE_S84_E1-50,17.92,7.58248
SM-D9CYE_S85_E1-50,2.14401,-34.8507
SM-D9CYE_S87_E1-50,10.9786,-44.8122
SM-D9CYE_S89_E1-50,-28.4667,-1.54072
SM-D9CYE_S91_E1-50,18.0414,7.16437
SM-D9CYE_S92_E1-50,-28.6168,-2.33992
SM-D9CYE_S93_E1-50,-28.8762,4.38838
SM-D9CYE_S94_E1-50,3.04348,20.2945
SM-D9CYE_S95_E1-50,-6.09487,53.3442
SM-D9CYF_S01_E1-50,0.600389,23.2585
SM-D9CYF_S02_E1-50,-4.87767,36.9675
SM-D9CYF_S03_E1-50,-5.89296,52.0961
SM-D9CYF_S04_E1-50,-2.66132,-25.1485
SM-D9CYF_S08_E1-50,27.245,31.5483
SM-D9CYF_S14_E1-50,-2.43031,-25.2617
SM-D9CYF_S16_E1-50,35.0406,-23.7964
SM-D9CYF_S20_E1-50,-30.3072,-23.2632
SM-D9CYF_S21_E1-50,2.60187,22.8594
SM-D9CYF_S22_E1-50,-6.34123,-25.0061
SM-D9CYF_S25_E1-50,0.878064,-0.633427
SM-D9CYF_S26_E1-50,38.9823,4.4149
SM-D9CYF_S27_E1-50,-13.4313,40.2761
SM-D9CYF_S28_E1-50,3.44873,42.307
SM-D9CYF_S32_E1-50,34.4462,-23.1007
SM-D9CYF_S33_E1-50,-9.06551,41.6041
SM-D9CYF_S35_E1-50,-7.42073,35.9113
